Index,Date,Time,DateTime,Readings_RH,Readings_F,Type
2391,10/11/18,5:31:03 AM,10/11/1805:31:03,61.9,68.7,
2392,10/11/18,5:41:03 AM,10/11/1805:41:03,61.8,68.7,
2393,10/11/18,5:51:03 AM,10/11/1805:51:03,61.9,68.7,
2394,10/11/18,6:01:03 AM,10/11/1806:01:03,61.9,68.7,
2395,10/11/18,6:11:03 AM,10/11/1806:11:03,61.9,68.7,
2396,10/11/18,6:21:03 AM,10/11/1806:21:03,61.8,68.7,
2397,10/11/18,6:31:03 AM,10/11/1806:31:03,62,68.7,
2398,10/11/18,6:41:03 AM,10/11/1806:41:03,62.2,68.7,
2399,10/11/18,6:51:03 AM,10/11/1806:51:03,62.2,68.7,
2400,10/11/18,7:01:03 AM,10/11/1807:01:03,62.2,68.7,
2401,10/11/18,7:11:03 AM,10/11/1807:11:03,62.2,68.7,
2402,10/11/18,7:21:03 AM,10/11/1807:21:03,62.3,68.8,
2403,10/11/18,7:31:03 AM,10/11/1807:31:03,62.1,68.8,
2404,10/11/18,7:41:03 AM,10/11/1807:41:03,64.2,68.8,
2405,10/11/18,7:51:03 AM,10/11/1807:51:03,66.3,68.9,
2406,10/11/18,8:01:03 AM,10/11/1808:01:03,65.3,69,
2407,10/11/18,8:11:03 AM,10/11/1808:11:03,64.2,69,
2408,10/11/18,8:21:03 AM,10/11/1808:21:03,63.7,69,
2409,10/11/18,8:31:03 AM,10/11/1808:31:03,63.2,69,
2410,10/11/18,8:41:03 AM,10/11/1808:41:03,63,69,
2411,10/11/18,8:51:03 AM,10/11/1808:51:03,62.8,68.9,
2412,10/11/18,9:01:03 AM,10/11/1809:01:03,62.7,68.9,
2413,10/11/18,9:11:03 AM,10/11/1809:11:03,62.8,68.9,
2414,10/11/18,9:21:03 AM,10/11/1809:21:03,63.1,68.9,
2415,10/11/18,9:31:03 AM,10/11/1809:31:03,62.8,68.9,
2416,10/11/18,9:41:03 AM,10/11/1809:41:03,62.7,68.9,
2417,10/11/18,9:51:03 AM,10/11/1809:51:03,62.7,68.9,
2418,10/11/18,10:01:03 AM,10/11/1810:01:03,62.6,68.9,
2419,10/11/18,10:11:03 AM,10/11/1810:11:03,62.5,68.9,
2420,10/11/18,10:21:03 AM,10/11/1810:21:03,62.4,68.9,
2421,10/11/18,10:31:03 AM,10/11/1810:31:03,62.4,68.9,
2422,10/11/18,10:41:03 AM,10/11/1810:41:03,62.5,68.9,
2423,10/11/18,10:51:03 AM,10/11/1810:51:03,62.6,68.9,
2424,10/11/18,11:01:03 AM,10/11/1811:01:03,62.5,68.9,
2425,10/11/18,11:11:03 AM,10/11/1811:11:03,62.7,68.8,
2426,10/11/18,11:21:03 AM,10/11/1811:21:03,62.5,68.8,
2427,10/11/18,11:31:03 AM,10/11/1811:31:03,62.2,68.8,
2428,10/11/18,11:41:03 AM,10/11/1811:41:03,62.2,68.8,
2429,10/11/18,11:51:03 AM,10/11/1811:51:03,62.3,68.8,
2430,10/11/18,12:01:03 PM,10/11/1812:01:03,62.4,68.8,
2431,10/11/18,12:11:03 PM,10/11/1812:11:03,62.3,68.8,
2432,10/11/18,12:21:03 PM,10/11/1812:21:03,62.4,68.8,
2433,10/11/18,12:31:03 PM,10/11/1812:31:03,62.6,68.9,
2434,10/11/18,12:41:03 PM,10/11/1812:41:03,62.5,68.9,
2435,10/11/18,12:51:03 PM,10/11/1812:51:03,62.1,68.9,
2436,10/11/18,1:01:03 PM,10/11/1813:01:03,62.1,68.9,
2437,10/11/18,1:11:03 PM,10/11/1813:11:03,62.3,68.9,
2438,10/11/18,1:21:03 PM,10/11/1813:21:03,62.5,69,
2439,10/11/18,1:31:03 PM,10/11/1813:31:03,62.4,69,
2440,10/11/18,1:41:03 PM,10/11/1813:41:03,62.3,69,
2441,10/11/18,1:51:03 PM,10/11/1813:51:03,62.1,68.9,
2442,10/11/18,2:01:03 PM,10/11/1814:01:03,62,68.9,
2443,10/11/18,2:11:03 PM,10/11/1814:11:03,61.9,68.9,
2444,10/11/18,2:21:03 PM,10/11/1814:21:03,62,68.9,
2445,10/11/18,2:31:03 PM,10/11/1814:31:03,62.3,68.9,
2446,10/11/18,2:41:03 PM,10/11/1814:41:03,62.3,68.9,
2447,10/11/18,2:51:03 PM,10/11/1814:51:03,62.2,68.9,
2448,10/11/18,3:01:03 PM,10/11/1815:01:03,62.1,68.9,
2449,10/11/18,3:11:03 PM,10/11/1815:11:03,62.1,68.9,
2450,10/11/18,3:21:03 PM,10/11/1815:21:03,62.2,69,
2451,10/11/18,3:31:03 PM,10/11/1815:31:03,62,69,
2452,10/11/18,3:41:03 PM,10/11/1815:41:03,61.9,69,
2453,10/11/18,3:51:03 PM,10/11/1815:51:03,61.9,69,
2454,10/11/18,4:01:03 PM,10/11/1816:01:03,61.9,69,
2455,10/11/18,4:11:03 PM,10/11/1816:11:03,62.1,69,
2456,10/11/18,4:21:03 PM,10/11/1816:21:03,62.1,69,
2457,10/11/18,4:31:03 PM,10/11/1816:31:03,62.1,69,
2458,10/11/18,4:41:03 PM,10/11/1816:41:03,62,69,
2459,10/11/18,4:51:03 PM,10/11/1816:51:03,61.9,69,
2460,10/11/18,5:01:03 PM,10/11/1817:01:03,61.7,69,
2461,10/11/18,5:11:03 PM,10/11/1817:11:03,61.8,69,
2462,10/11/18,5:21:03 PM,10/11/1817:21:03,61.8,68.9,
2463,10/11/18,5:31:03 PM,10/11/1817:31:03,61.9,69,
2464,10/11/18,5:41:03 PM,10/11/1817:41:03,62,68.9,
2465,10/11/18,5:51:03 PM,10/11/1817:51:03,62,68.9,
2466,10/11/18,6:01:03 PM,10/11/1818:01:03,62,68.9,
2467,10/11/18,6:11:03 PM,10/11/1818:11:03,61.9,69,
2468,10/11/18,6:21:03 PM,10/11/1818:21:03,61.9,69,
2469,10/11/18,6:31:03 PM,10/11/1818:31:03,61.9,68.9,
2470,10/11/18,6:41:03 PM,10/11/1818:41:03,61.9,69,
2471,10/11/18,6:51:03 PM,10/11/1818:51:03,61.9,69,
2472,10/11/18,7:01:03 PM,10/11/1819:01:03,61.8,68.9,
2473,10/11/18,7:11:03 PM,10/11/1819:11:03,61.5,68.9,
2474,10/11/18,7:21:03 PM,10/11/1819:21:03,61.4,68.9,
2475,10/11/18,7:31:03 PM,10/11/1819:31:03,61.3,68.9,
2476,10/11/18,7:41:03 PM,10/11/1819:41:03,61.5,68.9,
2477,10/11/18,7:51:03 PM,10/11/1819:51:03,61.4,68.9,
2478,10/11/18,8:01:03 PM,10/11/1820:01:03,61.5,68.8,
2479,10/11/18,8:11:03 PM,10/11/1820:11:03,61.4,68.8,
2480,10/11/18,8:21:03 PM,10/11/1820:21:03,61.3,68.8,
2481,10/11/18,8:31:03 PM,10/11/1820:31:03,61.3,68.8,
2482,10/11/18,8:41:03 PM,10/11/1820:41:03,61.3,68.8,
2483,10/11/18,8:51:03 PM,10/11/1820:51:03,61.4,68.8,
2484,10/11/18,9:01:03 PM,10/11/1821:01:03,61.5,68.8,
2485,10/11/18,9:11:03 PM,10/11/1821:11:03,61.1,68.8,
2486,10/11/18,9:21:03 PM,10/11/1821:21:03,60.6,68.8,
2487,10/11/18,9:31:03 PM,10/11/1821:31:03,60.2,68.8,
2488,10/11/18,9:41:03 PM,10/11/1821:41:03,59.8,68.8,
2489,10/11/18,9:51:03 PM,10/11/1821:51:03,59.5,68.7,
2490,10/11/18,10:01:03 PM,10/11/1822:01:03,59.1,68.7,
2491,10/11/18,10:11:03 PM,10/11/1822:11:03,58.8,68.7,
2492,10/11/18,10:21:03 PM,10/11/1822:21:03,58.4,68.6,
2493,10/11/18,10:31:03 PM,10/11/1822:31:03,58.1,68.6,
2494,10/11/18,10:41:03 PM,10/11/1822:41:03,57.8,68.6,
2495,10/11/18,10:51:03 PM,10/11/1822:51:03,57.5,68.5,
2496,10/11/18,11:01:03 PM,10/11/1823:01:03,57.4,68.5,
2497,10/11/18,11:11:03 PM,10/11/1823:11:03,57.3,68.5,
2498,10/11/18,11:21:03 PM,10/11/1823:21:03,57,68.5,
2499,10/11/18,11:31:03 PM,10/11/1823:31:03,56.7,68.5,
2500,10/11/18,11:41:03 PM,10/11/1823:41:03,56.6,68.5,
2501,10/11/18,11:51:03 PM,10/11/1823:51:03,56.2,68.5,
2502,10/12/18,12:01:03 AM,10/12/1800:01:03,56.2,68.5,
2503,10/12/18,12:11:03 AM,10/12/1800:11:03,56,68.5,
2504,10/12/18,12:21:03 AM,10/12/1800:21:03,55.9,68.4,
2505,10/12/18,12:31:03 AM,10/12/1800:31:03,56,68.4,
2506,10/12/18,12:41:03 AM,10/12/1800:41:03,55.6,68.4,
2507,10/12/18,12:51:03 AM,10/12/1800:51:03,55.3,68.5,
2508,10/12/18,1:01:03 AM,10/12/1801:01:03,55,68.5,
2509,10/12/18,1:11:03 AM,10/12/1801:11:03,54.6,68.6,
2510,10/12/18,1:21:03 AM,10/12/1801:21:03,54.4,68.6,
2511,10/12/18,1:31:03 AM,10/12/1801:31:03,53.9,68.6,
2512,10/12/18,1:41:03 AM,10/12/1801:41:03,53.5,68.7,
2513,10/12/18,1:51:03 AM,10/12/1801:51:03,52.8,68.7,
2514,10/12/18,2:01:03 AM,10/12/1802:01:03,52.4,68.8,
2515,10/12/18,2:11:03 AM,10/12/1802:11:03,52,68.8,
2516,10/12/18,2:21:03 AM,10/12/1802:21:03,51.5,68.9,
2517,10/12/18,2:31:03 AM,10/12/1802:31:03,51.3,68.9,
2518,10/12/18,2:41:03 AM,10/12/1802:41:03,50.8,69,
2519,10/12/18,2:51:03 AM,10/12/1802:51:03,50.5,69,
2520,10/12/18,3:01:03 AM,10/12/1803:01:03,50.3,69,
2521,10/12/18,3:11:03 AM,10/12/1803:11:03,50.6,69,
2522,10/12/18,3:21:03 AM,10/12/1803:21:03,50.2,69,
2523,10/12/18,3:31:03 AM,10/12/1803:31:03,49.8,69.1,
2524,10/12/18,3:41:03 AM,10/12/1803:41:03,49.3,69.1,
2525,10/12/18,3:51:03 AM,10/12/1803:51:03,49,69.1,
2526,10/12/18,4:01:03 AM,10/12/1804:01:03,48,69.1,
2527,10/12/18,4:11:03 AM,10/12/1804:11:03,47.8,69.1,
2528,10/12/18,4:21:03 AM,10/12/1804:21:03,47.5,69.2,
2529,10/12/18,4:31:03 AM,10/12/1804:31:03,47.6,69.2,
2530,10/12/18,4:41:03 AM,10/12/1804:41:03,47.1,69.2,
2531,10/12/18,4:51:03 AM,10/12/1804:51:03,46.9,69.2,
2532,10/12/18,5:01:03 AM,10/12/1805:01:03,46.7,69.2,
2533,10/12/18,5:11:03 AM,10/12/1805:11:03,46.1,69.2,
2534,10/12/18,5:21:03 AM,10/12/1805:21:03,46.1,69.3,
2535,10/12/18,5:31:03 AM,10/12/1805:31:03,46.2,69.3,
2536,10/12/18,5:41:03 AM,10/12/1805:41:03,46,69.3,
2537,10/12/18,5:51:03 AM,10/12/1805:51:03,45.1,69.3,
2538,10/12/18,6:01:03 AM,10/12/1806:01:03,44.5,69.3,
2539,10/12/18,6:11:03 AM,10/12/1806:11:03,45.3,69.3,
2540,10/12/18,6:21:03 AM,10/12/1806:21:03,45,69.4,
2541,10/12/18,6:31:03 AM,10/12/1806:31:03,44.9,69.4,
2542,10/12/18,6:41:03 AM,10/12/1806:41:03,44.5,69.4,
2543,10/12/18,6:51:03 AM,10/12/1806:51:03,44.2,69.4,
2544,10/12/18,7:01:03 AM,10/12/1807:01:03,44.6,69.4,
2545,10/12/18,7:11:03 AM,10/12/1807:11:03,44.6,69.4,
2546,10/12/18,7:21:03 AM,10/12/1807:21:03,44.4,69.5,
2547,10/12/18,7:31:03 AM,10/12/1807:31:03,44.4,69.6,
2548,10/12/18,7:41:03 AM,10/12/1807:41:03,44,69.6,
2549,10/12/18,7:51:03 AM,10/12/1807:51:03,44.2,69.6,
2550,10/12/18,8:01:03 AM,10/12/1808:01:03,43.4,69.6,
2551,10/12/18,8:11:03 AM,10/12/1808:11:03,43.5,69.6,
2552,10/12/18,8:21:03 AM,10/12/1808:21:03,43,69.6,
2553,10/12/18,8:31:03 AM,10/12/1808:31:03,42.8,69.6,
2554,10/12/18,8:41:03 AM,10/12/1808:41:03,42.3,69.6,
2555,10/12/18,8:51:03 AM,10/12/1808:51:03,42.2,69.6,
2556,10/12/18,9:01:03 AM,10/12/1809:01:03,41.9,69.6,
2557,10/12/18,9:11:03 AM,10/12/1809:11:03,41.6,69.6,
2558,10/12/18,9:21:03 AM,10/12/1809:21:03,41.5,69.5,
2559,10/12/18,9:31:03 AM,10/12/1809:31:03,41.3,69.6,
2560,10/12/18,9:41:03 AM,10/12/1809:41:03,41.3,69.6,
2561,10/12/18,9:51:03 AM,10/12/1809:51:03,41.1,69.6,
2562,10/12/18,10:01:03 AM,10/12/1810:01:03,40.9,69.6,
2563,10/12/18,10:11:03 AM,10/12/1810:11:03,40.5,69.5,
2564,10/12/18,10:21:03 AM,10/12/1810:21:03,40.6,69.6,
2565,10/12/18,10:31:03 AM,10/12/1810:31:03,40.2,69.6,
2566,10/12/18,10:41:03 AM,10/12/1810:41:03,40,69.6,
2567,10/12/18,10:51:03 AM,10/12/1810:51:03,40,69.6,
2568,10/12/18,11:01:03 AM,10/12/1811:01:03,39.6,69.6,
2569,10/12/18,11:11:03 AM,10/12/1811:11:03,39.5,69.6,
2570,10/12/18,11:21:03 AM,10/12/1811:21:03,39.4,69.6,
2571,10/12/18,11:31:03 AM,10/12/1811:31:03,39,69.6,
2572,10/12/18,11:41:03 AM,10/12/1811:41:03,38.9,69.6,
2573,10/12/18,11:51:03 AM,10/12/1811:51:03,38.7,69.6,
2574,10/12/18,12:01:03 PM,10/12/1812:01:03,38.4,69.6,
2575,10/12/18,12:11:03 PM,10/12/1812:11:03,38.3,69.6,
2576,10/12/18,12:21:03 PM,10/12/1812:21:03,38.9,69.6,
2577,10/12/18,12:31:03 PM,10/12/1812:31:03,38.7,69.7,
2578,10/12/18,12:41:03 PM,10/12/1812:41:03,38.5,69.7,
2579,10/12/18,12:51:03 PM,10/12/1812:51:03,38.5,69.7,
2580,10/12/18,1:01:03 PM,10/12/1813:01:03,38.2,69.7,
2581,10/12/18,1:11:03 PM,10/12/1813:11:03,38,69.7,
2582,10/12/18,1:21:03 PM,10/12/1813:21:03,37.9,69.8,
2583,10/12/18,1:31:03 PM,10/12/1813:31:03,38,69.8,
2584,10/12/18,1:41:03 PM,10/12/1813:41:03,37.7,69.8,
2585,10/12/18,1:51:03 PM,10/12/1813:51:03,37.5,69.7,
2586,10/12/18,2:01:03 PM,10/12/1814:01:03,37.5,69.7,
2587,10/12/18,2:11:03 PM,10/12/1814:11:03,37.7,69.8,
2588,10/12/18,2:21:03 PM,10/12/1814:21:03,37.1,69.8,
2589,10/12/18,2:31:03 PM,10/12/1814:31:03,37,69.8,
2590,10/12/18,2:41:03 PM,10/12/1814:41:03,37,69.8,
2591,10/12/18,2:51:03 PM,10/12/1814:51:03,36.9,69.8,
2592,10/12/18,3:01:03 PM,10/12/1815:01:03,37.1,69.8,
2593,10/12/18,3:11:03 PM,10/12/1815:11:03,36.9,69.8,
2594,10/12/18,3:21:03 PM,10/12/1815:21:03,36.6,69.8,
2595,10/12/18,3:31:03 PM,10/12/1815:31:03,37.1,69.9,
2596,10/12/18,3:41:03 PM,10/12/1815:41:03,37.3,69.9,
2597,10/12/18,3:51:03 PM,10/12/1815:51:03,36.8,69.9,
2598,10/12/18,4:01:03 PM,10/12/1816:01:03,36.8,69.9,
2599,10/12/18,4:11:03 PM,10/12/1816:11:03,36.6,69.9,
2600,10/12/18,4:21:03 PM,10/12/1816:21:03,36.7,69.9,
2601,10/12/18,4:31:03 PM,10/12/1816:31:03,36.6,69.9,
2602,10/12/18,4:41:03 PM,10/12/1816:41:03,36.8,69.9,
2603,10/12/18,4:51:03 PM,10/12/1816:51:03,36.8,69.9,
2604,10/12/18,5:01:03 PM,10/12/1817:01:03,36.7,69.9,
2605,10/12/18,5:11:03 PM,10/12/1817:11:03,37,69.9,
2606,10/12/18,5:21:03 PM,10/12/1817:21:03,36.9,69.9,
2607,10/12/18,5:31:03 PM,10/12/1817:31:03,36.7,69.9,
2608,10/12/18,5:41:03 PM,10/12/1817:41:03,37.1,69.9,
2609,10/12/18,5:51:03 PM,10/12/1817:51:03,37.1,70,
2610,10/12/18,6:01:03 PM,10/12/1818:01:03,36.7,70,
2611,10/12/18,6:11:03 PM,10/12/1818:11:03,36.9,70.1,
2612,10/12/18,6:21:03 PM,10/12/1818:21:03,37,70,
2613,10/12/18,6:31:03 PM,10/12/1818:31:03,37,70.1,
2614,10/12/18,6:41:03 PM,10/12/1818:41:03,37,70.1,
2615,10/12/18,6:51:03 PM,10/12/1818:51:03,36.6,70.1,
2616,10/12/18,7:01:03 PM,10/12/1819:01:03,36.6,70.1,
2617,10/12/18,7:11:03 PM,10/12/1819:11:03,36.7,70.1,
2618,10/12/18,7:21:03 PM,10/12/1819:21:03,36.7,70.1,
2619,10/12/18,7:31:03 PM,10/12/1819:31:03,36.5,70.1,
2620,10/12/18,7:41:03 PM,10/12/1819:41:03,36.4,70.1,
2621,10/12/18,7:51:03 PM,10/12/1819:51:03,36.7,70.1,
2622,10/12/18,8:01:03 PM,10/12/1820:01:03,36.7,70.1,
2623,10/12/18,8:11:03 PM,10/12/1820:11:03,36.7,70.1,
2624,10/12/18,8:21:03 PM,10/12/1820:21:03,36.7,70.1,
2625,10/12/18,8:31:03 PM,10/12/1820:31:03,36.9,70.1,
2626,10/12/18,8:41:03 PM,10/12/1820:41:03,36.7,70.2,
2627,10/12/18,8:51:03 PM,10/12/1820:51:03,36.7,70.2,
2628,10/12/18,9:01:03 PM,10/12/1821:01:03,36.7,70.2,
2629,10/12/18,9:11:03 PM,10/12/1821:11:03,36.7,70.2,
2630,10/12/18,9:21:03 PM,10/12/1821:21:03,36.7,70.2,
2631,10/12/18,9:31:03 PM,10/12/1821:31:03,36.5,70.3,
2632,10/12/18,9:41:03 PM,10/12/1821:41:03,36.7,70.3,
2633,10/12/18,9:51:03 PM,10/12/1821:51:03,36.4,70.3,
2634,10/12/18,10:01:03 PM,10/12/1822:01:03,36.5,70.3,
2635,10/12/18,10:11:03 PM,10/12/1822:11:03,36.4,70.3,
2636,10/12/18,10:21:03 PM,10/12/1822:21:03,36.5,70.3,
2637,10/12/18,10:31:03 PM,10/12/1822:31:03,36.5,70.3,
2638,10/12/18,10:41:03 PM,10/12/1822:41:03,36.5,70.3,
2639,10/12/18,10:51:03 PM,10/12/1822:51:03,36.1,70.3,
2640,10/12/18,11:01:03 PM,10/12/1823:01:03,36.4,70.3,
2641,10/12/18,11:11:03 PM,10/12/1823:11:03,36.4,70.3,
2642,10/12/18,11:21:03 PM,10/12/1823:21:03,36.2,70.3,
2643,10/12/18,11:31:03 PM,10/12/1823:31:03,36.6,70.3,
2644,10/12/18,11:41:03 PM,10/12/1823:41:03,36.4,70.3,
2645,10/12/18,11:51:03 PM,10/12/1823:51:03,36.6,70.4,
2646,10/13/18,12:01:03 AM,10/13/1800:01:03,36.5,70.4,
2647,10/13/18,12:11:03 AM,10/13/1800:11:03,36.6,70.4,
2648,10/13/18,12:21:03 AM,10/13/1800:21:03,36.3,70.4,
2649,10/13/18,12:31:03 AM,10/13/1800:31:03,36.5,70.4,
2650,10/13/18,12:41:03 AM,10/13/1800:41:03,36.4,70.4,
2651,10/13/18,12:51:03 AM,10/13/1800:51:03,36.7,70.4,
2652,10/13/18,1:01:03 AM,10/13/1801:01:03,36.4,70.4,
2653,10/13/18,1:11:03 AM,10/13/1801:11:03,36.6,70.4,
2654,10/13/18,1:21:03 AM,10/13/1801:21:03,36.7,70.4,
2655,10/13/18,1:31:03 AM,10/13/1801:31:03,36.7,70.4,
2656,10/13/18,1:41:03 AM,10/13/1801:41:03,36.9,70.4,
2657,10/13/18,1:51:03 AM,10/13/1801:51:03,36.8,70.5,
2658,10/13/18,2:01:03 AM,10/13/1802:01:03,37,70.5,
2659,10/13/18,2:11:03 AM,10/13/1802:11:03,36.9,70.5,
2660,10/13/18,2:21:03 AM,10/13/1802:21:03,36.9,70.5,
2661,10/13/18,2:31:03 AM,10/13/1802:31:03,36.8,70.5,
2662,10/13/18,2:41:03 AM,10/13/1802:41:03,36.7,70.5,
2663,10/13/18,2:51:03 AM,10/13/1802:51:03,36.7,70.5,
2664,10/13/18,3:01:03 AM,10/13/1803:01:03,36.8,70.6,
2665,10/13/18,3:11:03 AM,10/13/1803:11:03,36.9,70.6,
2666,10/13/18,3:21:03 AM,10/13/1803:21:03,36.7,70.6,
2667,10/13/18,3:31:03 AM,10/13/1803:31:03,36.9,70.6,
2668,10/13/18,3:41:03 AM,10/13/1803:41:03,37.1,70.6,
2669,10/13/18,3:51:03 AM,10/13/1803:51:03,36.8,70.6,
2670,10/13/18,4:01:03 AM,10/13/1804:01:03,36.9,70.6,
2671,10/13/18,4:11:03 AM,10/13/1804:11:03,37,70.6,
2672,10/13/18,4:21:03 AM,10/13/1804:21:03,37,70.6,
2673,10/13/18,4:31:03 AM,10/13/1804:31:03,37.4,70.6,
2674,10/13/18,4:41:03 AM,10/13/1804:41:03,37,70.7,
2675,10/13/18,4:51:03 AM,10/13/1804:51:03,37.2,70.7,
2676,10/13/18,5:01:03 AM,10/13/1805:01:03,37.3,70.7,
2677,10/13/18,5:11:03 AM,10/13/1805:11:03,37.2,70.7,
2678,10/13/18,5:21:03 AM,10/13/1805:21:03,37.2,70.7,
2679,10/13/18,5:31:03 AM,10/13/1805:31:03,37.3,70.7,
2680,10/13/18,5:41:03 AM,10/13/1805:41:03,37.4,70.7,
2681,10/13/18,5:51:03 AM,10/13/1805:51:03,37.4,70.8,
2682,10/13/18,6:01:03 AM,10/13/1806:01:03,37.4,70.7,
2683,10/13/18,6:11:03 AM,10/13/1806:11:03,37.3,70.8,
2684,10/13/18,6:21:03 AM,10/13/1806:21:03,37.2,70.8,
2685,10/13/18,6:31:03 AM,10/13/1806:31:03,37.2,70.8,
2686,10/13/18,6:41:03 AM,10/13/1806:41:03,37.1,70.7,
2687,10/13/18,6:51:03 AM,10/13/1806:51:03,37,70.7,
2688,10/13/18,7:01:03 AM,10/13/1807:01:03,36.9,70.8,
2689,10/13/18,7:11:03 AM,10/13/1807:11:03,37,70.7,
2690,10/13/18,7:21:03 AM,10/13/1807:21:03,36.9,70.7,
2691,10/13/18,7:31:03 AM,10/13/1807:31:03,36.8,70.8,
2692,10/13/18,7:41:03 AM,10/13/1807:41:03,36.7,70.8,
2693,10/13/18,7:51:03 AM,10/13/1807:51:03,36.8,70.8,
2694,10/13/18,8:01:03 AM,10/13/1808:01:03,36.8,70.7,
2695,10/13/18,8:11:03 AM,10/13/1808:11:03,36.8,70.7,
2696,10/13/18,8:21:03 AM,10/13/1808:21:03,36.9,70.7,
2697,10/13/18,8:31:03 AM,10/13/1808:31:03,37,70.7,
2698,10/13/18,8:41:03 AM,10/13/1808:41:03,36.9,70.7,
2699,10/13/18,8:51:03 AM,10/13/1808:51:03,37,70.7,
2700,10/13/18,9:01:03 AM,10/13/1809:01:03,37,70.6,
2701,10/13/18,9:11:03 AM,10/13/1809:11:03,37,70.6,
2702,10/13/18,9:21:03 AM,10/13/1809:21:03,37,70.6,
2703,10/13/18,9:31:03 AM,10/13/1809:31:03,37,70.6,
2704,10/13/18,9:41:03 AM,10/13/1809:41:03,37,70.6,
2705,10/13/18,9:51:03 AM,10/13/1809:51:03,36.9,70.6,
2706,10/13/18,10:01:03 AM,10/13/1810:01:03,37,70.6,
2707,10/13/18,10:11:03 AM,10/13/1810:11:03,37,70.6,
2708,10/13/18,10:21:03 AM,10/13/1810:21:03,37,70.6,
2709,10/13/18,10:31:03 AM,10/13/1810:31:03,37.1,70.6,
2710,10/13/18,10:41:03 AM,10/13/1810:41:03,37,70.6,
2711,10/13/18,10:51:03 AM,10/13/1810:51:03,37.1,70.6,
2712,10/13/18,11:01:03 AM,10/13/1811:01:03,37,70.6,
2713,10/13/18,11:11:03 AM,10/13/1811:11:03,36.9,70.5,
2714,10/13/18,11:21:03 AM,10/13/1811:21:03,37,70.6,
2715,10/13/18,11:31:03 AM,10/13/1811:31:03,37,70.6,
2716,10/13/18,11:41:03 AM,10/13/1811:41:03,37,70.5,
2717,10/13/18,11:51:03 AM,10/13/1811:51:03,36.7,70.5,
2718,10/13/18,12:01:03 PM,10/13/1812:01:03,36.6,70.5,
2719,10/13/18,12:11:03 PM,10/13/1812:11:03,36.5,70.5,
2720,10/13/18,12:21:03 PM,10/13/1812:21:03,36.5,70.5,
2721,10/13/18,12:31:03 PM,10/13/1812:31:03,36.3,70.5,
2722,10/13/18,12:41:03 PM,10/13/1812:41:03,36.3,70.5,
2723,10/13/18,12:51:03 PM,10/13/1812:51:03,36.1,70.5,
2724,10/13/18,1:01:03 PM,10/13/1813:01:03,36,70.5,
2725,10/13/18,1:11:03 PM,10/13/1813:11:03,35.9,70.6,
2726,10/13/18,1:21:03 PM,10/13/1813:21:03,35.8,70.5,
2727,10/13/18,1:31:03 PM,10/13/1813:31:03,35.7,70.5,
2728,10/13/18,1:41:03 PM,10/13/1813:41:03,35.6,70.6,
2729,10/13/18,1:51:03 PM,10/13/1813:51:03,35.2,70.6,
2730,10/13/18,2:01:03 PM,10/13/1814:01:03,34.9,70.6,
2731,10/13/18,2:11:03 PM,10/13/1814:11:03,34.9,70.6,
2732,10/13/18,2:21:03 PM,10/13/1814:21:03,34.9,70.6,
2733,10/13/18,2:31:03 PM,10/13/1814:31:03,34.8,70.6,
2734,10/13/18,2:41:03 PM,10/13/1814:41:03,34.6,70.5,
2735,10/13/18,2:51:03 PM,10/13/1814:51:03,34.5,70.6,
2736,10/13/18,3:01:03 PM,10/13/1815:01:03,34.6,70.6,
2737,10/13/18,3:11:03 PM,10/13/1815:11:03,34.9,70.6,
2738,10/13/18,3:21:03 PM,10/13/1815:21:03,34.7,70.6,
2739,10/13/18,3:31:03 PM,10/13/1815:31:03,34.5,70.6,
2740,10/13/18,3:41:03 PM,10/13/1815:41:03,34.3,70.6,
2741,10/13/18,3:51:03 PM,10/13/1815:51:03,34.3,70.6,
2742,10/13/18,4:01:03 PM,10/13/1816:01:03,34.1,70.7,
2743,10/13/18,4:11:03 PM,10/13/1816:11:03,34.1,70.7,
2744,10/13/18,4:21:03 PM,10/13/1816:21:03,33.8,70.7,
2745,10/13/18,4:31:03 PM,10/13/1816:31:03,33.5,70.6,
2746,10/13/18,4:41:03 PM,10/13/1816:41:03,33.7,70.7,
2747,10/13/18,4:51:03 PM,10/13/1816:51:03,33.7,70.6,
2748,10/13/18,5:01:03 PM,10/13/1817:01:03,33.6,70.6,
2749,10/13/18,5:11:03 PM,10/13/1817:11:03,33.3,70.7,
2750,10/13/18,5:21:03 PM,10/13/1817:21:03,33.3,70.7,
2751,10/13/18,5:31:03 PM,10/13/1817:31:03,33.4,70.7,
2752,10/13/18,5:41:03 PM,10/13/1817:41:03,33.5,70.7,
2753,10/13/18,5:51:03 PM,10/13/1817:51:03,33.3,70.7,
2754,10/13/18,6:01:03 PM,10/13/1818:01:03,33.2,70.7,
2755,10/13/18,6:11:03 PM,10/13/1818:11:03,33.1,70.7,
2756,10/13/18,6:21:03 PM,10/13/1818:21:03,32.9,70.7,
2757,10/13/18,6:31:03 PM,10/13/1818:31:03,32.9,70.7,
2758,10/13/18,6:41:03 PM,10/13/1818:41:03,32.9,70.7,
2759,10/13/18,6:51:03 PM,10/13/1818:51:03,32.7,70.7,
2760,10/13/18,7:01:03 PM,10/13/1819:01:03,32.8,70.7,
2761,10/13/18,7:11:03 PM,10/13/1819:11:03,32.7,70.7,
2762,10/13/18,7:21:03 PM,10/13/1819:21:03,32.4,70.7,
